Insult,Date,Comment
0.19478354169711443,20120826115947Z,"""carssuck, and zipperx1, STOP SMOKING POT!"""
0.17655281089839023,20120531185813Z,"""Their diet lemonade is the shit.\n\nAnd yeah, awfully pretentious introduction considering your typical drunk-for-as-few-dollars-as-possible attitudes."""
0.16635765506442229,20120528221426Z,"""I\xa0just said that shit..."""
0.41602759673367867,20120528061456Z,"""you a pussy"""
0.42989501971734501,20120529130854Z,"""Yep!  You are your mother's daughter!!!  lol"""
0.22335653088776278,20120527211030Z,"""oh my goodness.. bow wow try to talk like lil wayne, rap like drake, and dress like soulja boy smfh..... be YOURSELF bow wow!"""
0.1514255727063758,20120527073248Z,"""Pete Carroll is better than you - Dipset is like 2004ish. Heh\n\nReally?  Damn, I have NO sense of time.  """
0.20890196607137224,20120527211120Z,"""You is have bad grammar"""
0.41494433931974106,20120528222516Z,"""You just can't make up muzzuruh dumb, can you?"""
0.24694854951811096,20120529131157Z,"""Where and when are you cruising?!"""
0.12811126307115903,20120602142050Z,"""You are investing in Chinese property? \xa0Bloody hell, man, there's whole cities full of empty apartments out there."""
0.41177673913460944,20120601154549Z,"""We all wish you were leaving because its only making us dumber reading your comments"""
0.21911121085526231,20120601150740Z,"""Screw you"""
0.29242940892308267,20120602024113Z,"""I gave one of my co-workers a little bit of shit over that.\n\nI said ""You seem like you believe nothing ever happened in the world before you were 17."""""
0.26080752319945361,20120531011902Z,"""\xa0then you should get some pills for ADHD """
0.36997704036285711,20120603202547Z,"""You, sir, are a m0ron."""
0.2389796567998817,20120602112002Z,"""who is ""our""?  do you mean ""your""?"""
0.2016696859240858,20120602150535Z,"""i loved your videos espesily the one called: shit people do insted of studying        :D"""
0.50614527962087796,20120526233113Z,"""I know that you dumb fuck with a cracker name no wonder..go figure"""
0.30044160318842855,20120529144202Z,"""You get the tax payers to fund 88% of your pension and you are complaining? WOW."""
0.29290622260382909,20120531194800Z,"""you are grasping"""
0.20761826085971094,20120529095017Z,"""Don't Record If Your Monkey Ass Can't Sit Still , Giving Me A Damn Headache """
0.41982563362069536,20120528221529Z,"""How is he being a dick? Just cause you don't like what he said doesn't make him a dick it makes you a dick"""
0.28255787132991717,20120528080945Z,"""^^^ okay nooo lol wayne sorry as fuck with same boring ass metaphors. G.O.O.D MUSIC """
0.73925650443653179,20120602004018Z,"""Another idiotic comment from you, you're a wonderful idiot."""
0.29912369979108844,20120529130416Z,"""You are the Manu."""
0.43217600986381582,20120528221840Z,"""You ignorant US losers.\n\ndo you ever see the money?\n\ndo you earn more than 10000 $ a year?\n\ndo you ever go to college(must not be MIT or Yale)\n\nwe do not despise you,\n\ndo you ever despise your sh *T? """
0.17738630864842514,20120527004736Z,"""Yep, these are soo you!\n"""
0.23782699395421456,20120601201201Z,"""Tell us how you really feel."""
0.28486371586040676,20120601002254Z,"""Depends what state you're in."""
0.26102871512684861,20120531150004Z,"""You remind me of a meme like\nIS A GIRL\n*your face*\nCAN'T HAVE BOOBIES\nlike damn"""
0.24547944782603517,20120603121442Z,"""Love the yard you are with."""
0.41515603670639656,20120602021429Z,"""we re saying you re a morron...now go hide under your bed"""
0.14954176032264643,20120531162527Z,"""Which Americans are you referring to?"""
0.57087409977819092,20120527211220Z,"""Rickie you are a coward """
0.14210128514443682,20120528191902Z,"""The frightened, sewer dwelling vermin quickly realised it scurried for a black person and not the safe, festering pile of shit it smelled ONLY after the nigger tried to eat it. A common sight among all blacks...not just the homeless."""
0.23688943934326565,20120602003015Z,"""Your stadium is atrocious """
0.22565200116539297,20120602090351Z,"""!!! Is it from your camera?"""
0.29550802193484071,20120527175843Z,"""I pity you am boy your brain is distorted ! We can't get down to your level. Why don't you go to other news website like abante where you truly belong."""
0.29095077613793385,20120529160305Z,"""wow you sound so smart."""
0.26386733736227463,20120527004453Z,"""Rickywilliams are you a boston fan"""
0.322293113167467,20120528030029Z,"""Hating for jealousy is just so absurd, though.  It makes you look like an idiot with no knowledge of baseball at all."""
0.29659372049932226,20120530223712Z,"""I feel like starting a new thread just to troll her, because I'm a dick.\n\nAnd the stuff she said about you is some fucking bullshit, @avclub-1881baeccb7399f3452cd7f37cdb2b29:disqus. <a href=""http://www.youtube.com/watch?v=7XapfIDd6v8"">Don't let it get you down.</a>"""
0.32762789368518774,20120529163550Z,"""dont play hard to get bitches you come drink all our beer and smoke all of our drugs and expect not to give the pussy up.\xa0 """
0.77174125413408323,20120603072848Z,"""Fuck you moderator your a bitch"""
0.15783733178368969,20120528180028Z,"""How long have you been watching the Romney movie !!!!!!!!!!!!!!!!!"""
0.34130154615777253,20120601220316Z,"""Don't let a few clowns ruin your board experience. We have our idiots too, remember."""
0.28826270877094279,20120527213857Z,"""you're too easy"""
0.28415084250490402,20120602142121Z,"""You know..you are only supposed to pull for your team right?  Not the whole conference.."""
0.20123351005727388,20120529163750Z,"""can I pay your loans off for you?"""
0.258367831766116,20120528030209Z,"""Maybe he's recently resurrected from the dead.. let's not be quick to judgement.. you try knowing right from wrong when your stomach is empty and your skull is full of worms and maggotts..\xa0 let me tell ya... it's not that easy!! """
0.27674237381806749,20120823143908Z,"""Del rio has been heavyweight champion before. So I don't know what you guys are talking about. He has had big wins, and has been champion. Know what your talking about instead of sounding like idiots."""
0.25541023340325147,20120528171751Z,"""O WOW CUS EMINEM SAID IT ITS THE LAW OF THE LAND HUH? AN IM DA IDIOT? AN SINCE U WANA QUOTE EMINEM WHO DA FUCK RAISED HAILEY CUS HE DIDNT?"""
0.34930386229540278,20120527140700Z,"""Cricket, you're being taken for a ride by your ""party"""""
0.18085024747639908,20120601160524Z,"""You obviously don't understand\xa0sarcasm.\xa0"""
0.29219887656282006,20120601143328Z,"""fuck me, plz!!!"""
0.31848261916623039,20120528181156Z,"""\n\n\n\nHEY, HEY, HEY GOP\xa0& Baggers !\xa0\xa0\n\n\n\n\nTime to pull-out your Secret Weapon !\n\n\n\n\n\nBring back your Messiah, the Waddling, Ignorant, Adulterous, Senile old draft\ndodger, Saint Ronnie Reagan !\n\n\n\n\n\nJust make sure you change his diapers before your dance him around !\n\n\n"""
0.53066247998280847,20120823123954Z,"""how is incest not forcible? You are an idiot.\n"""
0.1675462931863104,20120601120507Z,"""you're welcome :)"""
0.32468571211472536,20120603052854Z,"""Get your eyes checked."""
0.2943132019900625,20120529210343Z,"""thats the problem now...everybody lying to the youth and its fucking the world up but you problem dont care because you dont give a fuck anyway...right"""
0.24644574759112911,20120826195322Z,"""Lol you must be smoking trees"""
0.11501002385968152,20120825190959Z,"""Who cares a flip about Egypt, except in the abstract?\n\nDemocrats/liberals today CHEAPEN womenhood, put the sexual rather than any other quality before all others in the news, in the cinema, on the internet, pimping the beauty for the moment in news.\n\nGo on HP/AOL, see one headline after another:  Vicki shows her headlights, Diana's Dress too transparent, Brigitte in a Bikini, Hillary's Wardrobe Malfunction (there's a scary one), it's all ONE LONG PIMP ON WOMANHOOD."""
0.51456392954043162,20120601005548Z,"""Your jokes are beyond stupid"""
0.33590282226341206,20120529132728Z,"""Dave, you are soooo full ot it that your eyes are brown."""
0.34081350941813449,20120527030950Z,"""You're a bleeding-heart lemon-lime liberal."""
0.18482878369208708,20120601014905Z,"""Yankees fan is you"""
0.1355451872741201,20120529163406Z,"""USA wins again by a mile. And before u throw us under the bus just remember who most of these countries turn to when shit hits the fan. We'll get our shit together eventually. Obama2012"""
0.20714136868826216,20120825045430Z,"""I'd rather a nice ""fag"" camp with my son than someone with as low of an IQ as you.  Being homosexual doesn't make you a pedophile."""
0.5063993145999971,20120531044221Z,"""What a stupid little shit.  Punish him."""
0.67372536370380998,20120528095912Z,"""Ha you def are a bitter black bitch.....Asians talk about you dumb broads while they do your nails....Laughing at you dumb broads yet your not bothered.... But you're bothered about a complete stranger that could give 2 fucks about you're hoodrat ass"""
0.26016393029610246,20120531043817Z,"""Or stop getting so mad at Blacks for not reaching the bar!\n\nBlacks know this is all bullshit as much as we aware Whites. \xa0Blacks are that dumb, to not realize there is a lower proportion of smart Blacks. \xa0In a way Blacks are smarter, because most of them never really fell for the idea that Blacks could do just as well in school as whites. \xa0\n\nSometimes smart people, like intellectual Whites, can fall for the DUMBEST ideas, like egalitarianism. \xa0\nA street ""nigga"" would have laughed that ""egalitarian"" stuff right off the corner: ""Common, nigga, is you kiddin me? \xa0You think Black folk gon be eva just as good at White folk at school? \xa0Comon nigga, get that shit outta hurr, a nigga is a nigga. \xa0A nigga gotta hustle, a nigga gotta be street smart, but a nigga sure as hell ain't gon spend his life behind a microscope of a computer or sum shit like that. \xa0Me nigga? \xa0Imma stay right hurr on the corner, work at the chop shop for cars, and work dees hoes. \xa0Dass what a real nigga do""\n"""
0.21818970346956312,20120528233123Z,"""who is your starting Center?"""
0.136273481199846,20120602194800Z,"""What are you? Homeschooled?"""
0.174421802694288,20120526233329Z,"""Absolutely!!! How long are you guys going for? """
0.18851703865916494,20120527204748Z,"""Kenneth you are out touch of the situation.\xa0Better prepare."""
0.24923816965714041,20120527211301Z,"""\xa0@takingback\xa0 oh and just for the record i've seen your previous comments on other news storys to do with Britain or its army. It seems your a bit of a hater of Britain, well here's a tip stop reading our news you tard and get a life!"""
0.1804039227810556,20120601064000Z,"""Many thanks for your comment :-)"""
0.30506682721211897,20120527025100Z,""" Omg this looks like you MOM!"""
0.24300112019953599,20120526232917Z,"""Ya'll niggas need to listen over Pusha T - Exodus track again.. He went after YMCMB hard """
0.18910130783963419,20120527072649Z,"""\xa0Your comment is repulsive."""
0.40335622855056635,20120527004535Z,"""fuck out da wa- FUCK OUT DA WAY!"""
0.055074105779341589,20120823053731Z,"""The domains isn't penalized as far as I can tell, perhaps it was just increased competition."""
0.47987632826533022,20120529075747Z,"""ok i'm going there and i'm going to be ignorant like you and the other dum asses that reply a stupid racial rematk about afraican american.blacks/negros....at least black people kill other people white people eat them"""
0.26250694211485509,20120601143644Z,"""\xa0Your views are extremely short sighted.\xa0 Maybe you should read a little more Philip K. Dick in your spare time. The future is something you don't understand.\xa0 Things change all the time.\xa0 Buffet is now in a very good position to get some real reporting done in America's newspapers.\xa0 This new media influence capability cost him almost nothing. The opinionocracy of the internet is full of name-calling true believers who think the media sound bites they hear on Television and Radio are actually news.\xa0 """
0.59826052204907587,20120527221323Z,"""your a dumb @$$"""
0.34791490952176718,20120601181241Z,"""hole in the lower back, your racism stinks straight from your hole"""
0.25183208644487237,20120602191219Z,"""like your ideas, are not common. :)"""
0.11328546831225259,20120527204759Z,"""I've seen better looking shits."""
0.3712666840750965,20120601143540Z,"""you are such a pun.k A.ss"""
0.21079057658270914,20120528100627Z,"""\xa0 like Arthur replied I am shocked that a student able to earn $9035 in\xa0four weeks on the internet. have you seen this web link N u tty R i c h \xa0\xa0d o t c o m\n"""
0.44129535990487812,20120602123958Z,"""what the fuck im a pornstar can i lick your pusssy plzzzz"""
0.11810293008863837,20120531173000Z,"""You realize it isn't mandatory to read every comment, right?"""
0.29245794014158288,20120824175947Z,"""Romney: \u2018No one\u2019s ever asked to see my birth certificate\u2019\n\n\nYOU FUCKING LIAR! I have asked several times on this site to see your supposed birth certificate. When are you going to produce it Motherfuker?\n\n\nSo then that means that rich pathetic pasty faced bottom feeder fuks like you get a pass but Obama has to produce his birth certificate time after time after time?\n\n\n"""
0.18200596965834964,20120602222340Z,"""just saying, can you remember that?"""
0.15442651210356617,20120531184929Z,"""OMG! This shit is fucking awesome! How I wish Jessica could perform with them too. Either way, I'm just so happy and excited. Once again, OMG OMG OMG!<3"""
0.17389069619498873,20120527213537Z,"""would you be happier after one beer than\xa0after nine beers."""
0.36945134415121766,20120825135202Z,"""\xa0@VladimirMatyukhin\xa0Actually dipshit, they inform you 1-2 days after you submit your photo. I got my DM on the 21st. You're just mad you didn't get your pair. Typical hater ahaha.\xa0"""
0.1884609718402675,20120603184618Z,"""""Tressel Ball"" saved you from ""Cooper Ball"""""
0.23532871891424589,20120529022758Z,"""@Fuck:disqus\xa0@cunt:disqus\xa0@shit:disqus\xa0\n\n@Fuck:disqus\xa0you CNN, I know you certainly have a lot to do with the untimely ends of several of our fellow commenters. \xa0You tried many times to get me, but I'm always a step ahead of you."""
0.28677119296460563,20120602063057Z,"""What about my little sister linda Lewis found murdered on 26th and Bond,I'm guessing you not telling the whole truth about your murderers inEast st. louis,just saying who are you procting."""
0.19395058838372897,20120527175847Z,"""Youk's like, ""I know, what the fuck?"""""
0.1797789461515702,20120602223744Z,"""Something more for you to shit on: http://poetency.blogspot.ca/2008/11/wal-wartyr-dedicated-to-barbara-hall.html"""
0.24555285633639809,20120528171802Z,"""looks like you!\n"""
0.24119307259028436,20120531185604Z,"""america will soon be known as nation of faggots\n\nhow u like that lol"""
0.18183512946259184,20120527233801Z,"""That is certainly you"""
0.32550612969060044,20120601154430Z,"""@Jordan- And you are the perfect example of a jealous Kristen hater, who can dish it out but can't take.  You bash Kristen then you better fucking count on the fact that I will shut your insults and lies down. So Celebuzz features Nicole and that made her queen of Cannes??  That's funny because every major media outlet was talking about Rob and Kristen being the highlight of Cannes, and Kristen's red dress was the top story.  The only story that topped that was Rob and Kristen's pda at the OTR afterparty. How does Kristen crap on us?  Last time I looked Rob and Kristen were shitting on the nonstens and haters theory that they are a pr couple.  Another thing if you are going to call me a psychotic liar you better fucking have the proof to back that up.  I'm not like you lying nonstens, I take the time to get the facts and truth. You need to take a look in the mirror so you can see yourself for the low-class, piece of shit you are. """
0.29647793579142712,20120827005755Z,"""ironbottom,which troll hole did you spew from?"""
0.2932135349964588,20120825180159Z,"""But it can be fun for a one off but stupid in the long term."""
0.20205765156765598,20120824185748Z,"""as usual this mad....r   ch....d chodumbram is trying his best to fool indians and with the help of n.d tv and this most corrupt hinduatan times he is succeding in fooling indians .are we  indians that idiots that we cannot see thru the corruption of this most corrupt congress party,this party has been succeding fool of indians for last sixty five yeras ,but no more of this garbage from this party run by the most corrupt italian maid"""
0.39873735307759839,20120531213547Z,"""\n<blockquote>\nYou are dying to accuse me of a diffierent motive.\xa0</blockquote>=> No buddy, your motives are crystal clear when you write something like this:\n\n<blockquote>You sure are, and not only are you depraved, you are a dead corpse unable to do anything but be a reprobate.\n\n\n</blockquote>\n=> You are a sadistic pig full of hate and devoid of even the tiniest spark of human compassion.\xa0\n"""
0.29600507760717037,20120603201446Z,"""Dude, you are an idiot lol....why not just trade Anthony and Lin sign and trade for Williams.\n\nBe a win win for both teams. Anthony can be a ball hog and get his shots up with the Nets."""
0.40957685728631427,20120602030630Z,"""How about I sew your as.shole shut and keep feeding you. """
0.42262133902825544,20120603041700Z,"""\xa0Your racism sickens me and disgraces you and your family. Is this the way you were raised? Shame on you, your mother, your grandmother, and everybody else who let you grow up a human ruin."""
0.34661710976109833,20120824170039Z,"""houston_FOrensics\xa0You are parsing words... You nee to step away and go back to the topic."""
0.20712813211162637,20120531215752Z,"""\xa0Don't you mean ""Cyber Goose Step""?"""
0.33793369943005008,20120527161011Z,"""YUP...AND YOUR CRACK IS PROBABLY GROSS LIKE OLD DEAD MOUSE SMELL"""
0.60621034981155475,20120603202530Z,"""You, sir, are a moron."""
0.16455550696555063,20120527204814Z,"""How tall are the ceilings, do you know?"""
0.21273249837079355,20120602112835Z,"""like Arthur replied I am shocked that a student able to earn $9035 in four weeks on the internet. have you seen this web link N u t ty R i c h  d o t  c o m"""
0.1213199989346765,20120527025234Z,"""You will be SO good at this Marlyne."""
0.57635459676952849,20120531222409Z,"""Make a dumb comment, you deserve a dumb answer. """
0.24463809237012443,20120529103338Z,"""Now....I am a father of one and I tell men all the time, it is a joy when you see your baby for the first time. Whatever problems, fears, worries you had, vanish from the moment you see the little hairs on his head! This guy needs to a good ass beating!"""
0.052034990600501776,20120601000558Z,"""Still not as good as ours were\n"""
0.24153056646359175,20120528100607Z,"""Lets Nuke Mexico..fuck em"""
0.28348063611981256,20120601143321Z,"""You are so wrong. UKIP is our only chance."""
0.048348740475676298,20120601201058Z,"""Damn job creators.  We give them all the tax breaks and they still can't make jobs.  Let's give them more money.  It'll work better next time.  """
0.19532717264972832,20120601054627Z,"""are you blind, it says alberto del rio"""
0.24592127418621032,20120825015743Z,"""@b2rad32..........your a jerk. He never tested positive over 500 times. There IS no proof. Go back under your rock."""
0.25458809977787161,20120601224102Z,"""So sorry,Schatzi..May you stand up to the too many sorrows you are having now."""
0.48179319650911395,20120531065656Z,"""Well, then you are a moron.  Something tells me that's not news to you."""
0.36558221637030069,20120529030151Z,"""i wanna fight you and your 6 pack\n"""
0.41740276689442218,20120531153204Z,"""I hope you don't think any of your comments make you look smart.You are a heat fan and every word you say has got to be taken with a grain of salt"""
0.32203443836099255,20120527025308Z,"""Hope you are better soon, and that you get a chance to doodle on your hubby's head. :)"""
0.37204114465811605,20120601200813Z,"""\xa0you are a real charmer..."""
0.14596442116728042,20120527072940Z,"""the father must of been a nigger, thats why he isnt around."""
0.37387794431824017,20120528025958Z,"""Oh shit Sam, you is funny.."""
0.10199413133410302,20120528175926Z,"""Why would\xa0you\xa0be specific right now an dlay yourself open to attacj ads on spending cuts.There will be plenty of time for that in the coming days."""
0.17047862332462027,20120602003202Z,"""You were never a ""rotten apple"".  Ever."""
0.7221133715086252,20120603121607Z,"""You're an Fing moron."""
0.60549093685372024,20120603184420Z,"""pussy ass cunt bitch stfu dickwad"""
0.39183959974428506,20120529205914Z,"""V Nasty my bitch """
0.23279582526750864,20120602033559Z,"""Abby!!! Are you getting chickens!!?!"""
0.33772524358800293,20120528200140Z,"""Let me get a crack at your girl homie."""
0.49842434775078193,20120527072743Z,"""I sound like your pimp bitch!! Now lets go back and get you ready for the streets!! *grabs your neck*"""
0.20927702276477694,20120528095130Z,"""like Arthur replied I am shocked that a student able to earn $9035 in \n\nfour weeks on the internet. have you seen this web link N u tty R i c h \n\xa0d o t c o m"""
0.21007705433706891,20120601143606Z,"""You dont know mike and his hitler socialist pot smoking mind..."""
0.16421145125804584,20120602142120Z,"""i like Boston, man, but cant stand Garnett. u know he greeted TD mother's day just to spite him coz his mother died of an illness? come on, would you have wanted that?\n\nhe's a good player though. """
0.68903985165650972,20120824232151Z,"""For an idiot, you still suck."""
0.22392303944893346,20120601224022Z,"""but you would for a Muslim?"""
0.22919833452307606,20120529025321Z,"""Why aren't you supposed to be here?"""
0.24871051598002353,20120528030301Z,"""Not if you're bad and evil."""
0.31271915016391122,20120527221319Z,"""That is right you dumb fool.  You have obviously never played high level competitive golf.  Both of Dufner's penalties were from shots that had water short and to the left.  The caddy needs to make sure the player takes enough club that he doesn't force the shot.  Dufner tends to hit a pulled draw when he tries to get extra on the shot.  Wake up you fool.  The caddy needs to talk to the player and make sure he plays to the right center and hits an easy(enough club) that he doesn't force the shot.  Oh you are too stupid to understand."""
0.3057442085494555,20120603174748Z,"""you're f<v>ucking illiterate"""
0.18663750685747837,20120602051543Z,"""Zimmerman was attacked and his threatened by dopehead Trayvon.\xa0 Terrorists in the U. S. have put out a lynch contract on an innocent man.\xa0 U. S. Department of Justice, where are you?\xa0 If white men put out a lynch contract on a black man, you would be on it like ugly on an ape."""
0.27254868662797305,20120603203108Z,"""Would you like your taxes pay for the cameras?"""
0.29092419824623456,20120603205942Z,"""Sour grapes you are.but I guess you don;t know any better."""
0.32389001683445717,20120528070518Z,"""she never off, fuck u mean."""
0.78061530083595854,20120601033854Z,"""you are an idiot-_-"""
0.34745862203109962,20120603173634Z,"""And your comments about my mom were?\n\nYou are an @ssclown"""
0.33100223554469549,20120527211656Z,"""Now you're talking.."""
0.26630160381793211,20120527140433Z,"""Yeah I know you are. And that's ok. I know you can't express it better than a three year old and that's why you should have stayed in school...better yet your moms should have swallowed you lmao"""
0.50429117455380734,20120826010540Z,"""you're a little savage"""
0.24041513946856197,20120531145930Z,"""Who is your source, Tyrone Biggums?"""
0.2536907652721625,20120603210236Z,"""so whats you're point. they are still Losers"""
0.51522064424931502,20120531055017Z,"""fucking stupid waste of beauty."""
0.76621827136567089,20120529144041Z,"""\xa0Brock Lesnar you dumb psycho dick bitch you think you can troll Triple \nDick? Go fuck yourself and win over Triple H! You lost to thugasuckdick \nCena who is jerking off to David Otunga you are a loser i hope you beat \nTriple H! Live like a windrammer as you fuck!"""
0.15915464563291121,20120527062907Z,"""can i just say... we are gonna get fat when we move out! thank you pinterest!\n"""
0.3718335519170517,20120530223424Z,"""Cousin, you rock!"""
0.38551124941609621,20120601154351Z,"""Kelly, you're up"""
0.27500946317101943,20120824132045Z,"""Id love to bitch-slap bettman.... knock that smug look of his ugly face"""
0.36732067535069168,20120603201625Z,"""Fu ck you too SD. :):)"""
0.1946020902199237,20120528064022Z,"""Hey\xa0@ign-b9606001de921324b66a3e5949ba481e:disqus\xa0, you are awesome!"""
0.3041629149761384,20120529160132Z,"""Why? You're the one who fucked up. That's not their fault."""
0.29376175107793051,20120602215039Z,"""You do realize what an amazingly huge hypocrite you are, right? You can't complain about other people's comments when you yourself are one of the very worst offenders.\xa0"""
0.50114899234639154,20120603163502Z,"""You sound like a sore loser."""
0.23217916864442634,20120528001207Z,"""He's like a Punch Sock'em Robot, Stiff as Fuck haha"""
0.24789874018617189,20120528234417Z,"""I just hope your on here after the election is over...after Obama Wins again.....I want to say thank you for your comments they were nice but Americas not dumb....they no Mitt Romney don't have a chance in hell to beat Obama.....\n\nVote Obama"""
0.27059228120126638,20120531130309Z,"""Burkes a clown and you spell like 1!!! """
0.50881689124613327,20120529075550Z,"""Jreall100 you are a fucking idiot! Probley the bigest one on here! I dont even no were to start. First off everything he said IS True about the racist shit . Ok second just because ""have"" a ccw doesnt mean u can start threating ppl. Thats the quickest way to get you ccw voided. Ok third you say your about to be a cop and yet yyour saying your gonna beat/kill whites like zimmerman did to a black. Are you fucking kidding are you that fucking ignorant you would say that when you about to be a cop? You better hope no law enforcement agency sees this, because, they DO monitor worldstar.   Ima leave it at that """
0.546629466766549,20120528030046Z,"""so why ya dumbass watch out it then. Fukkin whiny ass bitch hyprocrite loser motherfooker"""
0.24860338792660971,20120531185611Z,"""They aren't successful through good business practice they just make money by leeching off the public get your facts and wind your neck in right before you comment."""
0.62243435696614502,20120825201957Z,"""Your still a moron."""
0.28919314755134823,20120527204807Z,"""You are fucking stupid. ...... Most pageant girls choose for themselves .. ??? Wtf. If the mother wouldent do this shows, then the children would play normal like the other normal children.\nAnd look where Miss America has gotten in life ??\n\nmiss america is a joke in life."""
0.27170401018452439,20120602194839Z,"""oh, please fuck me.\n\xa0"""
0.32645800106572737,20120527155102Z,"""GOOD CUZ AFGAN HAS TURNED YOURS INTO A POPPY DEPENDANT NATION OF FUREEKZ"""
0.191268390904065,20120602191154Z,"""So are you working on a trailer as well?  """
0.25426164656565364,20120528001046Z,"""fuck this server, mods and admins and staff are corrupt, fuck it and fuck anyone who plays here, i got banned for saying ""welcome"" to the owner, fuck."""
0.19674296506659086,20120602150412Z,"""You are too. Whiney Steeler fan?"""
0.41274988526721257,20120603202911Z,"""\xa0Oh, you fucking tease!"""
0.24643239681872203,20120602003139Z,"""Welcome aboard, and look forward to your work!"""
0.18152676856223079,20120826075014Z,"""I agree. Fox News is a grand mechanism for preaching, promoting, propagating all the negatives and evils in man: racism, bigotry, narrowmindedness, hatred of anything unfamiliar, ignorance, selfishness, greed."""
0.23442221454356496,20120603174714Z,"""Jeb b itch slapped that little hoooo, and sent her back to her street corner! """
0.23658113100758757,20120603070842Z,"""@Li Sa...feast your eyes."""
0.46054430730708312,20120603174628Z,"""@danielle...you're an idiot...there just thought someone should tell u that u bitch..haven't u ever heard to each is own? Jeesh"""
0.32723647372292763,20120602141847Z,"""I just can't stop listening to your song ( pray for me). You are atrue star."""
0.2282421906745106,20120601160608Z,"""Boy!-you\xa0racist scum\xa0"""
0.20866447600951343,20120529102957Z,"""Irrevelant indeed. But you are underestimating Alex. """
0.30548274179109469,20120528135417Z,"""You're welcome, I've been laughing about your posts all morning"""
0.14175198110448584,20120603171615Z,"""You are here all the time. Life is too tough out there right a$$hole?"""
0.27887565105494494,20120527211710Z,"""You sound really smart"""
0.32970362834606298,20120529163810Z,"""\xa0This shit was fuck trashhhhh"""
0.16729560873215443,20120528061402Z,"""Yeah.\xa0 Motherfucking Stannis, man.\xa0 Holy shit.\n\nThat was an amazing fucking episode of television.\xa0 Cheers, kudos, hosannahs, and so on and so forth.\n\nMcCann, Headley, Dinklage, Cunningham, Dillane, Turner, and Flynn just fucking nailed every god damned thing they had to do this episode, and then some."""
0.2559194415352028,20120602030714Z,"""are you online?\n"""
0.20410937405347404,20120602141918Z,"""Better watch out, heifer.  You are getting close to the tone of our earlier comments, which mysteriously disappeared."""
0.2191604189841139,20120824115615Z,"""DEM = Despicable Evil Maggots blah blah blah"""
0.14828051704354461,20120529160200Z,"""Lingering fog has been fucked for over a week bud"""
0.24107454441968301,20120529132824Z,"""you are preaching to the choir babygirl, sing it out with sum soul sister, ill take the hatmony and riff that bitch a queen"""
0.30432082088151774,20120527155303Z,"""\xa0nahh this is true. you just hate the true because i bet you're dirty white man's whore too at least you look like smh!"""
0.32732672020180209,20120602165730Z,"""For you Alicia """
0.27765309124689369,20120528063956Z,"""Fuck the UN."""
0.16428692430796246,20120825130450Z,"""No you don't have a WP don't pretend, Trolls and haters always say they hate something but never get into specifics, such douche bags.\n\nNot everyone loves any OS, but as far as consumer satisfaction rates go WP ranks higher than Android and iOS, look it up. If more people really knew about WP the sales would reflect that but Windows 8 will hopefully change that.\n\nBy the way let me be the first to inform you that as iof this week Samsung has killed Bada and put Tizen on ice in a effort to focus more and Windows Phone and Android. Now you know."""
0.21717363962709108,20120531162430Z,"""If we don't know who you are, how do we know you pay taxes?"""
0.58185841909308134,20120602214948Z,"""OMG lol look at these ""reasons why people troll"" Here is a real fact most troll's do what they do because if they don't the average stupid idiot gets away with posting a comment. If you're not retarded you have nothing to fear from trolls. But if you post something stupid expect to be harassed. Trolls are the internet police, keeping idiots from posting. Oh and if your stupid enough to see a comment and take it seriously and not realize that the troll is just trying to get you pissed. Then you write a paragraph talking back to them....you my friend just got....TROLLED :)\xa0"""
0.21559576944472048,20120529030018Z,"""\xa0and the whole group of girls would have been knocked the fuck out and then said shit about how he was a punk for hitting all of y'all."""
0.1840701550216591,20120601154454Z,"""You are out of touch with the goals of many, many people."""
0.28100562854620342,20120602021531Z,"""AM HAPPY UR NOT NIGERIAN, FUCK OFF, U GOT NO SWAGS """
0.26468001959638687,20120528234457Z,"""I'm telling you my state because you crazy fucks are insane. I don't want to be hunted down and burned at the stake."""
0.14986308770020415,20120602024101Z,"""I don't know about that but at the VFW they do. Also, at my favorite watering hole at the top the mountain, they do as well. \n\nWhen can I expect your show?\n\nPlease, remember one of the major failings of many are to keep their elbows in close as well as their front knee well bent. It gets ugly when one has open access to the a sternum in the center or a quick kick to disable an exposed leg. What normally happens is the receiver is on the ground after the first thrust and rather sad, given their cries. \n\nPlease, keep that attention in mind. I would hate for someone as fine as you to fall immediate victim to such easy shots. \n\n\n\nOh, and I'm still looking for your request for an invitation. I have it ready once I know where to send it. \xa0"""
0.22794987746443129,20120529025206Z,"""You look gorgeous! """
0.14784463501185602,20120602222706Z,"""Phil winning the U.S. Open can't be that hard, tiger has 3 of em, and you know he is just another golfer."""
0.41915583642070842,20120824040640Z,"""Skip just needs to stick with his Tebow obsession. Give me a break you idiot"""
0.27452651969879294,20120531213536Z,"""OOOh, you are living proof of everything we discuss here."""
0.097852892334424721,20120824150606Z,"""so, the pit bull attach was okay because the collie should have been on a farm.\xa0 MORON."""
